SampleID,AT3G26740,AT5G37260,AT3G14080,AT5G67380,AT4G39260,AT2G21320,AT5G51200,AT5G02840,AT2G46340,AT5G36910,AT5G62430,AT1G09530,AT5G64813,AT1G22770,AT1G12910,AT3G04910,AT1G09340,AT3G42170,AT3G54340,AT5G51810,AT1G69830,AT1G59940,AT4G18290,AT2G25930,AT1G77180,AT5G10140,AT5G61380,AT2G21150,AT4G08920,AT3G54500,AT2G46830,AT1G75950,AT5G52660,AT1G78580,AT4G25420,AT1G01060,AT3G30180,AT4G35090,AT2G23080,AT2G21070,AT3G27920,AT5G57360,AT5G08330,AT1G13260,AT5G24470,AT3G01650,AT1G31500,AT5G64170,AT2G44680,AT1G19120,AT2G02570,AT5G58350,AT3G22231,AT5G02810,AT5G60100,AT1G54380,AT4G24500,AT2G18915,AT5G59560,AT1G69570,AT5G14420,AT3G26640,AT2G23070,AT5G28770,AT3G07640,AT4G36710,AT3G60250,AT2G40080,AT1G10470,AT5G05690,AT3G22380,AT3G20810,AT3G46640,AT3G18750,AT5G20630,AT2G21660,AT3G09600,AT1G19330,AT5G47390,AT1G26800,AT3G22420,AT3G50000,AT4G25470,AT2G31870
GSM131078,0.196098563410148,-0.2533495254235012,0.5413108116064969,0.6246291482595446,0.0417731577639415,0.5400537082246764,-3.216641439891148,0.6246291482595446,0.1015236596899322,0.6920638220288133,0.8016956250874888,0.7060872327437796,0.7060872327437795,0.3672050309331742,0.1612741616159228,-0.5466647941662651,-0.0708929126245598,-0.2782019300835058,0.3643096955086543,0.26731952998449,0.2767425523055193,0.4550073586836418,0.0417731577639416,-3.216641439891148,-0.546664794166265,0.1612741616159226,-0.0624605436018665,0.2673195299844899,0.1612741616159226,1.0021284739783027,0.7286616789587858,0.4550073586836419,0.4550073586836417,-0.0990743113313834,0.0417731577639416,0.9306662590456344,0.7866510194178025,-0.0990743113313836,0.2673195299844901,-3.216641439891148,-3.2166414398911485,0.7060872327437795,0.3643096955086544,0.26731952998449,0.0417731577639415,0.7060872327437795,0.0417731577639415,1.1275627181792214,0.7866510194178022,0.5413108116064969,0.455007358683643,0.2673195299844901,3.5134742002133814,0.3724587441016845,0.0921568811234776,-0.0990743113313835,-0.0990743113313835,0.1612741616159228,0.1612741616159227,0.2673195299844899,0.3643096955086544,0.5413108116064969,-0.2782019300835058,0.455007358683639,0.0417731577639416,0.5413108116064969,0.6246291482595446,-0.0990743113313833,-3.216641439891148,0.5414211726786756,-3.2166414398911485,-0.0361794951787336,0.1612741616159227,0.0417731577639415,-0.4422031487420628,-0.0826361303160176,0.6581385658801964,0.6246291482595446,0.541310811606497,0.5469427838704082,0.0417731577639416,0.3643096955086543,0.7060872327437793,0.5413108116064967
GSM207286,-1.4498980500341938,-0.2356063673216109,-0.7636064613863599,-0.6005109464607925,-0.682979341667951,2.9309352060606155,-0.2243511009379919,3.1191059338290827,1.5762237282004576,-0.519675782324994,-0.0421142709558241,-0.682979341667951,-0.5150878865523585,-0.8397210528990111,-0.5150878865523585,-0.6829793416679512,2.950709180409616,-0.6829793416679512,-0.2243511009379917,0.210641836634533,-0.910989381378299,-0.7636064613863597,3.1191059338290827,-0.5150878865523586,-0.6829793416679509,-0.3293146863840747,-0.9767773727050548,-0.6005109464607925,0.0333415225718323,0.0670102981486293,2.5533823975677774,-0.4253154423156555,-0.3293146863840746,3.1191059338290827,-0.6005109464607925,2.272531856432156,3.1191059338290827,3.1191059338290823,-0.6005109464607926,-0.6829793416679514,0.0333415225718323,-0.2243511009379916,-0.3293146863840748,-0.6005109464607927,-0.7636064613863596,-0.3293146863840748,-0.1060691427376556,-0.0258287897523316,-0.3293146863840746,-0.6005109464607925,-0.3293146863840748,0.210641836634533,-0.3343686937076479,-0.7522655343353731,-1.0127698369285727,-0.2243511009379917,-0.1060691427376556,-0.4253154423156554,-0.2243511009379918,0.0333415225718323,0.47636607529542,-0.5150878865523584,-0.5150878865523586,0.0333415225718282,-0.682979341667951,3.1191059338290827,-0.1060691427376557,-0.6829793416679512,-0.3293146863840748,-0.4263322193508823,-0.682979341667951,-0.9475283347699494,-0.6005109464607926,3.1191059338290827,-0.4346457644150763,-0.8370483436916503,0.3403129214667501,0.2106418366345332,-0.5150878865523586,-0.994243380412437,3.1191059338290827,-0.682979341667951,-0.7636064613863601,-0.1060691427376559
GSM207287,-0.942740179380498,-0.9129358382342988,3.1191059338290827,-0.6829793416679509,-0.4253154423156553,0.1708647706145004,-0.76360646138636,0.4763660752954199,1.664873885231808,0.0566816645270587,2.584070874603404,3.119105933829083,-0.3293146863840748,-0.6818539238306456,0.210641836634533,-0.6005109464607925,-0.2403648489451557,-0.5150878865523584,0.4763660752954201,0.4763660752954199,-0.338600047371265,-0.1060691427376557,0.4763660752954199,-0.76360646138636,-0.1060691427376556,-0.7636064613863597,-1.054242747791706,0.0333415225718324,0.4763660752954201,2.277109294051936,0.1039959349397977,0.4763660752954199,-0.2243511009379917,0.210641836634533,-0.224351100937992,0.2681940790927145,0.2106418366345331,-0.1060691427376556,3.1191059338290827,0.0333415225718322,-0.2243511009379919,0.4763660752954201,0.210641836634533,-0.7636064613863599,-0.3293146863840746,-0.5150878865523584,0.4763660752954201,2.725024352764376,-0.6829793416679509,0.0333415225718323,-0.5150878865523586,0.0333415225718322,-0.8283254480585998,-0.0007204228412979,-1.2502052833749988,-0.3293146863840746,-0.3293146863840746,-0.5150878865523585,-0.6005109464607925,-0.4253154423156553,-0.4253154423156554,-0.1060691427376557,-0.3293146863840749,0.2106418366346102,-0.6005109464607925,-0.3293146863840748,-0.2243511009379919,-0.7636064613863598,-0.5150878865523585,-0.2264063627727666,-0.7636064613863597,-1.1760285190698174,-0.7636064613863598,-0.2243511009379907,-1.269264787714474,-0.9147402381329578,0.1192585464603925,-0.4253154423156552,-0.2243511009379919,-0.2372620488430155,-0.1060691427376557,-0.7636064613863597,-0.6829793416679515,-0.6829793416679514
GSM207288,0.1247949094761276,-0.9910924958754372,-0.3293146863840748,-0.2243511009379916,0.2106418366345332,-0.3415424607649317,-0.3293146863840749,-0.2243511009379919,-0.2768328936610333,0.2454896757341116,-0.160761766219125,-0.2243511009379918,0.0333415225718322,3.0609146012018336,-0.4253154423156554,0.4763660752954202,-0.9072580228887932,0.0333415225718322,0.0333415225718323,3.1191059338290827,0.4380620864199885,-0.5150878865523584,0.0333415225718323,-0.3293146863840749,0.2106418366345332,0.0333415225718324,-0.4334646289421291,0.4763660752954203,-0.2243511009379916,-0.5493727451120335,-0.5791229139238232,0.210641836634533,-0.5150878865523582,-0.6829793416679512,-0.1060691427376557,-0.916894901398647,-0.1060691427376557,-0.5150878865523585,0.4763660752954199,-0.5150878865523586,0.47636607529542,-0.4253154423156552,0.4763660752954199,3.1191059338290814,0.0333415225718323,0.47636607529542,3.1191059338290827,-0.1501086166140003,-0.4253154423156552,-0.3293146863840748,-0.224351100937992,3.119105933829083,-0.8887282544897985,2.909245102116274,-0.4341701762766465,-0.5150878865523583,3.1191059338290827,0.210641836634533,-0.7636064613863597,0.4763660752954201,0.210641836634533,0.2106418366345331,-0.6829793416679514,3.1191059338290765,-0.3293146863840748,-0.6005109464607925,0.0333415225718322,-0.6005109464607926,-0.76360646138636,0.4706898519939889,0.47636607529542,-0.6630929840572295,-0.4253154423156555,-0.5150878865523585,-0.5915245619627333,-0.2339645658775364,-0.7204817012582928,-0.6829793416679509,3.119105933829083,-0.3073885263412305,-0.7636064613863597,-0.2243511009379919,3.119105933829083,0.2106418366345329
GSM207289,2.681606110146429,-0.4304130438094575,0.210641836634533,0.0333415225718323,0.4763660752954202,-1.140861740735441,-0.6829793416679514,-0.7636064613863598,-0.76360646138636,-0.2523987259035458,-1.0676050559762815,0.0333415225718324,3.1191059338290827,0.4594044177997686,3.119105933829083,0.2106418366345333,-0.5178508750267574,-0.6005109464607925,-0.3293146863840746,-0.4253154423156555,2.985616993037524,-0.6005109464607925,0.2106418366345331,-0.224351100937992,-0.7636064613863596,-0.5150878865523583,2.8959312041947287,-0.5150878865523583,-0.7636064613863596,-1.2042682792740451,-1.3049240019227488,-0.6005109464607927,-0.1060691427376556,-0.7636064613863599,3.1191059338290814,-1.202186465857758,-0.5150878865523584,-0.7636064613863599,0.0333415225718323,-0.6005109464607927,0.2106418366345331,-0.7636064613863596,-0.1060691427376557,0.0333415225718322,0.4763660752954201,-0.1060691427376557,0.2106418366345332,-0.8784550029389835,-0.5150878865523583,-0.1060691427376557,-0.4253154423156555,-0.5150878865523586,-0.76927125774457,-0.1321887320816395,2.6690115254220146,-0.4253154423156552,0.47636607529542,0.47636607529542,-0.3293146863840748,-0.1060691427376556,-0.2243511009379919,-0.6005109464607925,-0.1060691427376557,-0.1060691427376597,0.0333415225718323,-0.682979341667951,-0.4253154423156554,0.0333415225718322,-0.6005109464607926,0.0299546320976879,-0.4253154423156554,0.3650318021827474,3.1191059338290827,-0.7636064613863598,2.7392060202240662,3.023537013729893,-2.1425513147439963,3.1191059338290827,0.0333415225718322,-0.597540127564893,-0.3293146863840748,0.2106418366345331,-0.224351100937992,3.1191059338290814
GSM207290,-0.1536235795865919,0.18605813237658,-0.1060691427376557,-0.5150878865523583,-0.2243511009379917,-0.6771626804034809,-0.4253154423156555,-0.6005109464607926,-0.5577994165065756,-0.6922217948405197,-1.225710067799323,-0.7636064613863597,-0.4253154423156554,-0.2303807927155858,0.0333415225718322,-0.3293146863840747,-0.3405445635525218,-0.3293146863840748,-0.5150878865523583,-0.5150878865523585,-0.1233952559270943,0.0333415225718323,-0.5150878865523585,3.119105933829083,-0.3293146863840746,-0.1060691427376556,-0.0026325055345646,-0.2243511009379918,-0.6005109464607925,-1.4000851054195376,-1.135680263374901,-0.1060691427376557,0.4763660752954202,-0.1060691427376557,-0.7636064613863598,-1.1225787515853016,-0.6005109464607925,-0.4253154423156554,-0.6829793416679512,3.119105933829083,-0.5150878865523584,-0.5150878865523583,-0.5150878865523584,-0.4253154423156555,-0.6005109464607925,-0.6005109464607925,-0.7636064613863596,-1.1000007891506236,-0.6005109464607925,-0.4253154423156554,-0.6829793416679513,-0.6829793416679514,0.0611148034457576,-0.9026634774161252,0.1226177396248367,0.4763660752954201,0.0333415225718323,-0.2243511009379919,3.1191059338290827,-0.3293146863840746,0.0333415225718322,-0.3293146863840748,-0.4253154423156555,-0.5150878865523622,0.2106418366345331,-0.2243511009379918,-0.5150878865523585,3.1191059338290827,0.0333415225718322,-0.8422049945838213,-0.3293146863840748,2.708652876960871,0.2106418366345331,-0.6005109464607926,0.372764864893006,-0.1187234661205905,-0.9285217718637968,0.4763660752954201,-0.6829793416679514,-0.7579589929720086,-0.5150878865523584,-0.5150878865523584,0.4763660752954203,-0.6005109464607927
GSM207291,-0.6607814502402878,3.005405189543954,-0.6005109464607926,-0.3293146863840746,-0.6005109464607925,-0.2419342554349774,-0.5150878865523586,-0.3293146863840748,0.0522863469484386,-1.0574639150574645,-0.3507581665916496,0.2106418366345333,-0.6829793416679512,-0.5165817617678424,-0.76360646138636,-0.4253154423156554,0.174802641351943,-0.2243511009379919,3.1191059338290827,0.0333415225718322,-0.8341195441982878,3.1191059338290827,-0.3293146863840748,-0.1060691427376558,-0.4253154423156552,-0.6005109464607925,-0.244691971916893,-0.682979341667951,-0.4253154423156552,-0.8557634394488277,-0.3507327994341899,-0.3293146863840749,-0.4253154423156552,0.0333415225718322,0.2106418366345329,-0.6110902775197965,-0.682979341667951,0.2106418366345334,-0.7636064613863598,-0.76360646138636,3.1191059338290827,3.1191059338290827,-0.4253154423156553,-0.224351100937992,3.1191059338290827,0.0333415225718323,-0.5150878865523583,-0.6644042731092878,0.2106418366345332,-0.5150878865523584,-0.7636064613863599,-0.76360646138636,0.2557407533213778,-0.5179052952839793,-0.7303478563049296,-0.7636064613863596,-0.2243511009379917,3.119105933829083,-0.5150878865523584,3.1191059338290827,-0.1060691427376557,-0.7636064613863597,0.4763660752954199,-0.4253154423156592,-0.7636064613863597,-0.1060691427376557,-0.6829793416679512,-0.3293146863840748,-0.6829793416679513,-0.3308275480734081,0.2106418366345331,-0.1514804255598234,-0.3293146863840748,0.4763660752954199,-0.1487766957782155,-0.4297624040657313,-0.4528361907156345,-0.5150878865523583,-0.3293146863840749,-1.14339437908082,0.2106418366345331,-0.1060691427376557,-0.3293146863840749,0.033341522571832
GSM207292,-1.0903324269005708,-0.3373538071550946,-0.5150878865523585,-0.7636064613863596,-0.7636064613863597,0.4230314092939267,-0.6005109464607927,0.0333415225718323,0.4763660752954199,-0.7488817294992755,0.1087797666433518,-0.6005109464607925,-0.2243511009379919,-0.7612231709884798,-0.2243511009379919,-0.7636064613863598,-0.1274737661439034,0.210641836634533,-0.1060691427376556,-0.1060691427376558,-0.7572497070182767,-0.2243511009379919,-0.4253154423156555,-0.6829793416679514,-0.5150878865523583,-0.682979341667951,-0.6754971137440424,-0.1060691427376556,-0.3293146863840746,-0.1736537066699959,0.3277777425254252,-0.5150878865523586,3.1191059338290827,-0.3293146863840748,-0.3293146863840748,0.0666603836050724,-0.7636064613863597,0.4763660752954202,-0.5150878865523585,-0.224351100937992,-0.1060691427376557,-0.1060691427376556,-0.6005109464607925,-0.6829793416679513,-0.1060691427376556,-0.2243511009379918,-0.6829793416679509,0.1322283595003109,-0.7636064613863596,-0.2243511009379918,-0.6005109464607927,-0.3293146863840749,-0.9512951631758298,-0.4332472712083354,-0.8699778368146798,-0.6829793416679509,-0.5150878865523584,-0.1060691427376557,-0.4253154423156554,-0.5150878865523583,3.119105933829083,-0.4253154423156554,-0.6005109464607927,-0.3293146863840786,-0.5150878865523584,-0.4253154423156554,-0.7636064613863599,-0.4253154423156555,0.47636607529542,-0.682664638496116,-0.6005109464607925,-0.8053106594135895,-0.6829793416679512,0.0333415225718322,-0.3486818966337666,-0.6808021364205951,2.5387921067927213,-0.7636064613863596,-0.76360646138636,-0.6508159533768337,0.47636607529542,-0.6005109464607925,-0.4253154423156555,-0.2243511009379921
GSM207293,-0.3498772335496836,-0.6002404553002816,-0.6829793416679512,-0.1060691427376556,-0.1060691427376556,0.0026105516568724,0.0333415225718322,0.2106418366345331,-0.0363638100829117,-0.3269796746235752,0.3349282846055287,-0.3293146863840747,0.4763660752954198,-0.1139441643515488,0.47636607529542,-0.2243511009379918,-0.8311504353453032,-0.7636064613863598,-0.6829793416679509,-0.3293146863840749,-0.4311430935673404,0.47636607529542,-0.6005109464607926,-0.6005109464607927,-0.6005109464607925,-0.4253154423156553,-0.7512329159923287,-0.3293146863840747,3.1191059338290827,0.2689302302592141,-0.0453189524276523,3.119105933829083,0.2106418366345332,-0.6005109464607926,0.0333415225718321,-0.4156697991625645,0.47636607529542,-0.3293146863840747,-0.2243511009379919,-0.3293146863840749,-0.4253154423156554,-0.3293146863840746,0.0333415225718322,-0.5150878865523586,-0.5150878865523583,3.1191059338290827,-0.3293146863840746,0.3691124049240306,0.4763660752954201,3.1191059338290827,0.210641836634533,0.4763660752954199,-0.6524595448055698,0.1664789264040367,-0.5875558561910375,-0.6005109464607925,-0.7636064613863597,-0.76360646138636,0.47636607529542,0.2106418366345332,-0.6005109464607926,-0.682979341667951,0.210641836634533,0.4763660752954158,-0.4253154423156554,-0.5150878865523584,-0.6005109464607926,-0.5150878865523585,-0.2243511009379919,0.2063387454063297,-0.5150878865523584,-0.8760270039217566,-0.5150878865523585,-0.3293146863840748,-1.469169988570025,-0.5172269283187407,-0.028236504465613,-0.3293146863840746,-0.1060691427376557,-0.1582375276728476,-0.6005109464607925,-0.4253154423156554,0.0333415225718322,-0.4253154423156556
GSM207294,0.3583912981518852,-0.5174348078799186,-0.2243511009379919,-0.4253154423156552,3.119105933829083,-0.4326451319248812,0.210641836634533,-0.1060691427376557,-0.470201664434007,-0.395192163981564,-0.508863178414691,-0.1060691427376556,-0.6005109464607926,0.197825772205563,-0.3293146863840749,3.119105933829083,-0.9842104422319108,3.1191059338290827,-0.6005109464607925,-0.224351100937992,0.0109941821014604,0.2106418366345331,-0.6829793416679512,-0.4253154423156555,3.1191059338290827,-0.2243511009379918,-0.3432878460890001,3.119105933829083,0.2106418366345332,-0.4844610210468386,-0.6485743371027824,0.0333415225718322,0.0333415225718324,-0.4253154423156554,0.4763660752954198,-0.672240443854884,0.0333415225718323,-0.6829793416679494,-0.1060691427376557,0.210641836634533,-0.7636064613863597,0.0333415225718323,3.1191059338290827,0.4763660752954199,-0.4253154423156552,-0.4253154423156554,-0.6005109464607925,-0.2555529257230858,-0.2243511009379917,0.47636607529542,3.1191059338290814,-0.1060691427376558,-0.4704356393743093,0.4170646065122969,-0.0326107255931575,-0.1060691427376556,-0.4253154423156553,-0.6005109464607926,-0.1060691427376557,-0.7636064613863597,-0.76360646138636,-0.2243511009379918,0.0333415225718322,-0.2243511009379958,-0.1060691427376557,-0.7636064613863597,3.1191059338290827,-0.2243511009379919,-0.4253154423156554,3.099773331722174,0.0333415225718323,-0.5142043406237184,-0.2243511009379919,-0.6829793416679512,-0.7375684253129168,0.189845331042312,-0.4220329385175326,-0.1060691427376556,0.210641836634533,-0.0650968556741868,-0.682979341667951,0.47636607529542,-0.1060691427376558,-0.76360646138636
GSM207295,-0.0310686025799926,-0.1209486374600737,0.0333415225718322,3.1191059338290827,0.0333415225718323,-0.9815363283724164,-0.1060691427376557,-0.6829793416679512,-0.6829793416679513,-0.4589791814661034,-1.1440072137932868,-0.5150878865523583,0.210641836634533,0.023291539838694,-0.1060691427376557,0.0333415225718324,-0.432169942872832,-0.4253154423156553,0.2106418366345332,-0.6829793416679512,0.1819085774691081,-0.682979341667951,-0.1060691427376557,0.4763660752954199,0.0333415225718323,3.119105933829083,0.4135155601955866,-0.4253154423156553,-0.5150878865523583,-0.9184299573600874,-0.9881379586305148,-0.6829793416679514,-0.6005109464607924,-0.2243511009379919,-0.4253154423156555,-1.0497687316563726,-0.2243511009379918,-0.6005109464607926,0.2106418366345331,-0.1060691427376558,-0.3293146863840748,0.2106418366345332,-0.2243511009379919,0.210641836634533,0.2106418366345332,0.2106418366345331,0.0333415225718323,-0.7362805851311407,0.0333415225718323,-0.682979341667951,0.4763660752954199,-0.2243511009379919,-0.5934053544915401,-0.2437320564299857,0.3552623683532579,0.2106418366345332,0.2106418366345332,0.0333415225718322,0.0333415225718323,-0.2243511009379917,-0.3293146863840749,0.0333415225718323,3.119105933829083,-0.6005109464607963,3.1191059338290827,0.2106418366345331,0.210641836634533,0.4763660752954199,0.2106418366345331,-0.1087356275128275,3.1191059338290827,0.1293835889111745,0.4763660752954199,-0.4253154423156555,0.1348221206211427,0.448738183014649,-0.7705355013783143,0.0333415225718323,0.4763660752954199,-0.3715269113062315,-0.2243511009379918,3.1191059338290827,0.2106418366345331,-0.5150878865523586
GSM207296,-0.2576044524656989,0.4436404250406864,0.4763660752954198,0.4763660752954201,-0.5150878865523584,-0.5178372680404544,0.4763660752954199,-0.5150878865523585,-0.4649128164224337,-0.8061706174084179,-0.8560996710403368,0.4763660752954203,-0.7636064613863599,-0.3337068297232118,-0.6005109464607926,-0.1060691427376556,0.4284161043465104,0.4763660752954199,-0.7636064613863596,-0.7636064613863598,-0.2374169906069469,-0.4253154423156554,-0.2243511009379919,0.210641836634533,-0.2243511009379917,0.4763660752954203,0.1639117238923225,-0.7636064613863597,-0.6829793416679509,-0.983341681425282,-0.8507857572540702,-0.76360646138636,-0.6829793416679509,-0.5150878865523585,-0.6829793416679512,-0.7327192654094685,-0.4253154423156554,-0.2243511009379918,-0.3293146863840748,0.4763660752954199,-0.6005109464607925,-0.6005109464607925,-0.6829793416679512,-0.3293146863840748,-0.6829793416679509,-0.682979341667951,-0.4253154423156552,-1.0238490609320825,-0.1060691427376556,-0.7636064613863597,0.0333415225718322,-0.4253154423156555,-0.1708556615256913,-0.9786971946698684,-0.1546663673184074,0.0333415225718323,-0.6005109464607925,-0.3293146863840749,-0.682979341667951,-0.6005109464607925,-0.5150878865523585,0.47636607529542,-0.76360646138636,-0.7636064613863635,0.47636607529542,0.0333415225718323,-0.3293146863840748,0.2106418366345331,-0.1060691427376557,-0.6006223993636056,-0.2243511009379919,-0.027848970797779,0.0333415225718322,0.210641836634533,-0.0239414287672932,0.0171031521782197,-0.5246824186044436,-0.2243511009379916,-0.4253154423156555,-0.8701277636868201,-0.4253154423156554,-0.3293146863840748,-0.5150878865523586,-0.3293146863840749
GSM207297,-0.5882840394005404,0.0141904035743941,-0.4253154423156554,0.2106418366345332,-0.3293146863840747,-0.1296871982372196,3.119105933829083,-0.4253154423156555,-0.3248332716268237,-0.8647678073560457,-0.5815637287876675,-0.4253154423156553,-0.1060691427376557,-0.428209867305154,-0.6829793416679513,-0.5150878865523584,0.0055830516522222,-0.1060691427376557,-0.4253154423156552,-0.6005109464607926,-0.6000284890636343,-0.3293146863840748,-0.7636064613863598,0.0333415225718322,0.4763660752954201,0.2106418366345333,-0.1335856961738517,0.2106418366345333,-0.1060691427376556,-0.6733066228315551,-0.1627247669551196,-0.2243511009379919,-0.7636064613863596,0.4763660752954198,-0.5150878865523584,-0.54854362942029,-0.3293146863840748,0.0333415225718325,-0.4253154423156555,-0.4253154423156555,-0.682979341667951,-0.6829793416679509,-0.7636064613863598,-0.1060691427376559,-0.2243511009379917,-0.7636064613863597,-0.2243511009379917,-0.5147347989195006,3.1191059338290827,0.2106418366345331,-0.1060691427376559,-0.6005109464607927,-0.0687462969626869,-0.5984617235268761,-0.512766984248476,3.1191059338290827,-0.682979341667951,-0.6829793416679513,0.2106418366345331,-0.682979341667951,-0.6829793416679513,3.1191059338290827,-0.2243511009379919,-0.6829793416679547,-0.2243511009379919,0.47636607529542,0.4763660752954198,-0.1060691427376558,3.119105933829083,-0.5156407637826796,-0.1060691427376557,-0.2563746281084367,-0.1060691427376558,-0.1060691427376558,-0.2546922640149346,-0.3362296890229561,-0.1843828599083697,-0.6005109464607925,-0.6005109464607927,-0.4885755384754449,0.0333415225718323,0.0333415225718323,-0.6005109464607927,0.4763660752954196
